subject_id,workflow_id,task,reducer,data.value,data.aggregation_version
47662499,15643,T4,dropdown_reducer,[{'4': 8}],3.4.4
47662499,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 8}],3.4.4
47662501,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 4}],3.4.4
47662501,15643,T3,dropdown_reducer,[{'17': 4}],3.4.4
47662501,15643,T4,dropdown_reducer,[{'12': 4}],3.4.4
47662501,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47662502,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 6}],3.4.4
47662502,15643,T3,dropdown_reducer,[{'26': 6}],3.4.4
47662502,15643,T4,dropdown_reducer,[{'11': 6}],3.4.4
47662502,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 6}],3.4.4
47662503,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 5}],3.4.4
47662503,15643,T3,dropdown_reducer,[{'5': 5}],3.4.4
47662503,15643,T4,dropdown_reducer,[{'11': 5}],3.4.4
47662503,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47662505,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 7}],3.4.4
47662505,15643,T3,dropdown_reducer,[{'29': 7}],3.4.4
47662505,15643,T4,dropdown_reducer,[{'10': 7}],3.4.4
47662505,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 7}],3.4.4
47662506,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 6}],3.4.4
47662506,15643,T3,dropdown_reducer,[{'22': 6}],3.4.4
47662506,15643,T4,dropdown_reducer,[{'10': 6}],3.4.4
47662506,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 6}],3.4.4
47662507,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 4}],3.4.4
47662507,15643,T3,dropdown_reducer,[{'8': 4}],3.4.4
47662507,15643,T4,dropdown_reducer,[{'10': 4}],3.4.4
47662507,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47662509,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 8}],3.4.4
47662509,15643,T3,dropdown_reducer,[{'8': 8}],3.4.4
47662509,15643,T4,dropdown_reducer,[{'10': 8}],3.4.4
47662509,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 8}],3.4.4
47662510,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 4}],3.4.4
47662510,15643,T3,dropdown_reducer,[{'8': 4}],3.4.4
47662510,15643,T4,dropdown_reducer,[{'10': 4}],3.4.4
47662510,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47662511,15643,T1,dropdown_reducer,"[{'5bd2fbcf507d4': 4, 'laker-airways': 1}]",3.4.4
47662511,15643,T3,dropdown_reducer,[{'24': 5}],3.4.4
47662511,15643,T4,dropdown_reducer,[{'9': 5}],3.4.4
47662511,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47662512,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 7}],3.4.4
47662512,15643,T3,dropdown_reducer,[{'24': 7}],3.4.4
47662512,15643,T4,dropdown_reducer,[{'9': 7}],3.4.4
47662512,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 7}],3.4.4
47662513,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 5}],3.4.4
47662513,15643,T3,dropdown_reducer,[{'17': 5}],3.4.4
47662513,15643,T4,dropdown_reducer,[{'9': 5}],3.4.4
47662513,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47662515,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 8}],3.4.4
47662515,15643,T3,dropdown_reducer,[{'17': 8}],3.4.4
47662515,15643,T4,dropdown_reducer,[{'9': 8}],3.4.4
47662515,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 8}],3.4.4
47662517,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 4}],3.4.4
47662517,15643,T3,dropdown_reducer,[{'10': 4}],3.4.4
47662517,15643,T4,dropdown_reducer,[{'9': 4}],3.4.4
47662517,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47662519,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 5}],3.4.4
47662519,15643,T3,dropdown_reducer,[{'3': 5}],3.4.4
47662519,15643,T4,dropdown_reducer,[{'9': 5}],3.4.4
47662519,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47662521,15643,T1,dropdown_reducer,"[{'5bd2fbcf507d4': 4, 'none': 1}]",3.4.4
47662521,15643,T3,dropdown_reducer,[{'3': 5}],3.4.4
47662521,15643,T4,dropdown_reducer,[{'9': 5}],3.4.4
47662521,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47662523,15643,T1,dropdown_reducer,"[{'5bd2fbcf507d4': 3, 'None': 2}]",3.4.4
47662523,15643,T3,dropdown_reducer,[{'27': 5}],3.4.4
47662523,15643,T4,dropdown_reducer,[{'8': 5}],3.4.4
47662523,15643,T8,dropdown_reducer,"[{'9a8e01acfe16e': 4, 'ph': 1}]",3.4.4
47662525,15643,T1,dropdown_reducer,"[{'1d473281c3564': 3, '5bd2fbcf507d4': 1}]",3.4.4
47662525,15643,T3,dropdown_reducer,[{'30': 4}],3.4.4
47662525,15643,T4,dropdown_reducer,[{'7': 4}],3.4.4
47662525,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47662527,15643,T1,dropdown_reducer,"[{'5bd2fbcf507d4': 3, 'None': 1}]",3.4.4
47662527,15643,T3,dropdown_reducer,[{'6': 4}],3.4.4
47662527,15643,T4,dropdown_reducer,[{'8': 4}],3.4.4
47662527,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47662528,15643,T1,dropdown_reducer,[{'9a6c64060986': 8}],3.4.4
47662528,15643,T3,dropdown_reducer,[{'30': 8}],3.4.4
47662528,15643,T4,dropdown_reducer,[{'7': 8}],3.4.4
47662528,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 8}],3.4.4
47662530,15643,T1,dropdown_reducer,"[{'5bd2fbcf507d4': 5, 'None': 1}]",3.4.4
47662530,15643,T3,dropdown_reducer,[{'23': 6}],3.4.4
47662530,15643,T4,dropdown_reducer,[{'7': 6}],3.4.4
47662530,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 6}],3.4.4
47662531,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 4}],3.4.4
47662531,15643,T3,dropdown_reducer,[{'16': 4}],3.4.4
47662531,15643,T4,dropdown_reducer,[{'7': 4}],3.4.4
47662531,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47662533,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 5}],3.4.4
47662533,15643,T3,dropdown_reducer,[{'9': 5}],3.4.4
47662533,15643,T4,dropdown_reducer,[{'7': 5}],3.4.4
47662533,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47662535,15643,T1,dropdown_reducer,"[{'5bd2fbcf507d4': 4, 'None': 1}]",3.4.4
47662535,15643,T3,dropdown_reducer,[{'2': 5}],3.4.4
47662535,15643,T4,dropdown_reducer,[{'7': 5}],3.4.4
47662535,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47662536,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 5}],3.4.4
47662536,15643,T3,dropdown_reducer,[{'25': 5}],3.4.4
47662536,15643,T4,dropdown_reducer,[{'6': 5}],3.4.4
47662536,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47662537,15643,T1,dropdown_reducer,"[{'None': 1, '5bd2fbcf507d4': 3}]",3.4.4
47662537,15643,T3,dropdown_reducer,[{'18': 4}],3.4.4
47662537,15643,T4,dropdown_reducer,[{'6': 4}],3.4.4
47662537,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47662539,15643,T1,dropdown_reducer,[{'9a6c64060986': 4}],3.4.4
47662539,15643,T3,dropdown_reducer,[{'18': 4}],3.4.4
47662539,15643,T4,dropdown_reducer,[{'6': 4}],3.4.4
47662539,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47662540,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 5}],3.4.4
47662540,15643,T3,dropdown_reducer,[{'11': 5}],3.4.4
47662540,15643,T4,dropdown_reducer,[{'6': 5}],3.4.4
47662540,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47662542,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 3}],3.4.4
47662542,15643,T3,dropdown_reducer,[{'4': 3}],3.4.4
47662542,15643,T4,dropdown_reducer,[{'6': 3}],3.4.4
47662542,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 3}],3.4.4
47662543,15643,T1,dropdown_reducer,"[{'1d473281c3564': 5, '5bd2fbcf507d4': 1}]",3.4.4
47662543,15643,T3,dropdown_reducer,[{'4': 6}],3.4.4
47662543,15643,T4,dropdown_reducer,[{'6': 6}],3.4.4
47662543,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 6}],3.4.4
47662545,15643,T1,dropdown_reducer,"[{'5bd2fbcf507d4': 2, '9a6c64060986': 2}]",3.4.4
47662545,15643,T3,dropdown_reducer,[{'28': 4}],3.4.4
47662545,15643,T4,dropdown_reducer,[{'5': 4}],3.4.4
47662545,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47662546,15643,T1,dropdown_reducer,"[{'5bd2fbcf507d4': 4, 'None': 1}]",3.4.4
47662546,15643,T3,dropdown_reducer,[{'28': 5}],3.4.4
47662546,15643,T4,dropdown_reducer,[{'5': 5}],3.4.4
47662546,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47662548,15643,T1,dropdown_reducer,"[{'5bd2fbcf507d4': 4, 'the-scenario-for-summer': 1}]",3.4.4
47662548,15643,T3,dropdown_reducer,[{'21': 5}],3.4.4
47662548,15643,T4,dropdown_reducer,[{'5': 5}],3.4.4
47662548,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47662549,15643,T1,dropdown_reducer,"[{'9a6c64060986': 2, '5bd2fbcf507d4': 2}]",3.4.4
47662549,15643,T3,dropdown_reducer,[{'30': 4}],3.4.4
47662549,15643,T4,dropdown_reducer,[{'4': 4}],3.4.4
47662549,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47662551,15643,T1,dropdown_reducer,"[{'5bd2fbcf507d4': 3, 'None': 1}]",3.4.4
47662551,15643,T3,dropdown_reducer,[{'30': 4}],3.4.4
47662551,15643,T4,dropdown_reducer,[{'4': 4}],3.4.4
47662551,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47662553,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 4}],3.4.4
47662553,15643,T3,dropdown_reducer,[{'23': 4}],3.4.4
47662553,15643,T4,dropdown_reducer,[{'4': 4}],3.4.4
47662553,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47662554,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 4}],3.4.4
47662554,15643,T3,dropdown_reducer,[{'14': 4}],3.4.4
47662554,15643,T4,dropdown_reducer,[{'5': 4}],3.4.4
47662554,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47662556,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 5}],3.4.4
47662556,15643,T3,dropdown_reducer,[{'26': 5}],3.4.4
47662556,15643,T4,dropdown_reducer,[{'3': 5}],3.4.4
47662556,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47662557,15643,T1,dropdown_reducer,"[{'5bd2fbcf507d4': 4, 'None': 1}]",3.4.4
47662557,15643,T3,dropdown_reducer,[{'19': 5}],3.4.4
47662557,15643,T4,dropdown_reducer,[{'3': 5}],3.4.4
47662557,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47662559,15643,T1,dropdown_reducer,"[{'5bd2fbcf507d4': 4, 'None': 1}]",3.4.4
47662559,15643,T3,dropdown_reducer,[{'19': 5}],3.4.4
47662559,15643,T4,dropdown_reducer,[{'2': 5}],3.4.4
47662559,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47662560,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 6}],3.4.4
47662560,15643,T3,dropdown_reducer,[{'19': 6}],3.4.4
47662560,15643,T4,dropdown_reducer,[{'2': 6}],3.4.4
47662560,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 6}],3.4.4
47662562,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 5}],3.4.4
47662562,15643,T3,dropdown_reducer,[{'12': 5}],3.4.4
47662562,15643,T4,dropdown_reducer,[{'2': 5}],3.4.4
47662562,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47662563,15643,T1,dropdown_reducer,"[{'5bd2fbcf507d4': 3, 'None': 1}]",3.4.4
47662563,15643,T3,dropdown_reducer,[{'22': 4}],3.4.4
47662563,15643,T4,dropdown_reducer,[{'1': 4}],3.4.4
47662563,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47662565,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 5}],3.4.4
47662565,15643,T3,dropdown_reducer,[{'15': 5}],3.4.4
47662565,15643,T4,dropdown_reducer,[{'1': 5}],3.4.4
47662565,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47662566,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 5}],3.4.4
47662566,15643,T3,dropdown_reducer,[{'1': 5}],3.4.4
47662566,15643,T4,dropdown_reducer,[{'1': 5}],3.4.4
47662566,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47662568,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 6}],3.4.4
47662568,15643,T3,dropdown_reducer,[{'1': 6}],3.4.4
47662568,15643,T4,dropdown_reducer,[{'1': 6}],3.4.4
47662568,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 6}],3.4.4
47662570,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 5}],3.4.4
47662570,15643,T3,dropdown_reducer,[{'10': 5}],3.4.4
47662570,15643,T4,dropdown_reducer,[{'12': 5}],3.4.4
47662570,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47662571,15643,T1,dropdown_reducer,"[{'lifestyle': 1, '5bd2fbcf507d4': 6}]",3.4.4
47662571,15643,T3,dropdown_reducer,[{'26': 7}],3.4.4
47662571,15643,T4,dropdown_reducer,[{'11': 7}],3.4.4
47662571,15643,T8,dropdown_reducer,"[{'none': 1, '9a8e01acfe16e': 6}]",3.4.4
47662573,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 5}],3.4.4
47662573,15643,T3,dropdown_reducer,[{'26': 5}],3.4.4
47662573,15643,T4,dropdown_reducer,[{'3': 5}],3.4.4
47662573,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47662574,15643,T1,dropdown_reducer,"[{'5bd2fbcf507d4': 4, 'None': 1}]",3.4.4
47662574,15643,T3,dropdown_reducer,[{'10': 5}],3.4.4
47662574,15643,T4,dropdown_reducer,[{'9': 5}],3.4.4
47662574,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47662576,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 4}],3.4.4
47662576,15643,T3,dropdown_reducer,[{'16': 4}],3.4.4
47662576,15643,T4,dropdown_reducer,[{'4': 4}],3.4.4
47662576,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47662577,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 4}],3.4.4
47662577,15643,T3,dropdown_reducer,[{'3': 4}],3.4.4
47662577,15643,T4,dropdown_reducer,[{'12': 4}],3.4.4
47662577,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47662578,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 4}],3.4.4
47662578,15643,T3,dropdown_reducer,[{'1': 4}],3.4.4
47662578,15643,T4,dropdown_reducer,[{'10': 4}],3.4.4
47662578,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47662580,15643,T1,dropdown_reducer,"[{'62b7f977b2ebb': 4, '5bd2fbcf507d4': 1}]",3.4.4
47662580,15643,T3,dropdown_reducer,[{'3': 5}],3.4.4
47662580,15643,T4,dropdown_reducer,[{'9': 5}],3.4.4
47662580,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47662581,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 6}],3.4.4
47662581,15643,T3,dropdown_reducer,[{'23': 6}],3.4.4
47662581,15643,T4,dropdown_reducer,"[{'7': 5, '11': 1}]",3.4.4
47662581,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 6}],3.4.4
47662583,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 4}],3.4.4
47662583,15643,T3,dropdown_reducer,[{'16': 4}],3.4.4
47662583,15643,T4,dropdown_reducer,[{'7': 4}],3.4.4
47662583,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47662584,15643,T1,dropdown_reducer,[{'499cb073d8b04': 6}],3.4.4
47662584,15643,T3,dropdown_reducer,[{'4': 6}],3.4.4
47662584,15643,T4,dropdown_reducer,[{'6': 6}],3.4.4
47662584,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 6}],3.4.4
47662585,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 4}],3.4.4
47662585,15643,T3,dropdown_reducer,[{'23': 4}],3.4.4
47662585,15643,T4,dropdown_reducer,[{'4': 4}],3.4.4
47662585,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47662587,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 6}],3.4.4
47662587,15643,T3,dropdown_reducer,[{'14': 6}],3.4.4
47662587,15643,T4,dropdown_reducer,[{'5': 6}],3.4.4
47662587,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 6}],3.4.4
47662588,15643,T1,dropdown_reducer,"[{'5bd2fbcf507d4': 7, 'tito-puente': 1}]",3.4.4
47662588,15643,T3,dropdown_reducer,[{'5': 8}],3.4.4
47662588,15643,T4,dropdown_reducer,[{'2': 8}],3.4.4
47662588,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 8}],3.4.4
47662589,15643,T1,dropdown_reducer,[{'f0f7524fdb08e': 4}],3.4.4
47662589,15643,T3,dropdown_reducer,[{'29': 4}],3.4.4
47662589,15643,T4,dropdown_reducer,[{'1': 4}],3.4.4
47662589,15643,T8,dropdown_reducer,[{'34d4c94d85019': 4}],3.4.4
47662591,15643,T1,dropdown_reducer,"[{'5bd2fbcf507d4': 5, 'None': 1}]",3.4.4
47662591,15643,T3,dropdown_reducer,[{'15': 6}],3.4.4
47662591,15643,T4,dropdown_reducer,[{'1': 6}],3.4.4
47662591,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 6}],3.4.4
47662593,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 4}],3.4.4
47662593,15643,T3,dropdown_reducer,"[{'20': 2, '1': 1, '30': 1}]",3.4.4
47662593,15643,T4,dropdown_reducer,[{'4': 4}],3.4.4
47662593,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47662595,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 7}],3.4.4
47662595,15643,T3,dropdown_reducer,[{'12': 7}],3.4.4
47662595,15643,T4,dropdown_reducer,[{'2': 7}],3.4.4
47662595,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 7}],3.4.4
47662597,15643,T1,dropdown_reducer,[{'118375e6f8e7': 4}],3.4.4
47662597,15643,T3,dropdown_reducer,[{'31': 4}],3.4.4
47662597,15643,T4,dropdown_reducer,[{'12': 4}],3.4.4
47662597,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47662599,15643,T1,dropdown_reducer,[{'d9896e65faee5': 6}],3.4.4
47662599,15643,T3,dropdown_reducer,[{'24': 6}],3.4.4
47662599,15643,T4,dropdown_reducer,[{'12': 6}],3.4.4
47662599,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 6}],3.4.4
47662601,15643,T1,dropdown_reducer,[{'118375e6f8e7': 7}],3.4.4
47662601,15643,T3,dropdown_reducer,[{'24': 7}],3.4.4
47662601,15643,T4,dropdown_reducer,[{'12': 7}],3.4.4
47662601,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 7}],3.4.4
47662602,15643,T1,dropdown_reducer,[{'118375e6f8e7': 7}],3.4.4
47662602,15643,T3,dropdown_reducer,[{'10': 7}],3.4.4
47662602,15643,T4,dropdown_reducer,[{'12': 7}],3.4.4
47662602,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 7}],3.4.4
47662604,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 7}],3.4.4
47662604,15643,T3,dropdown_reducer,[{'10': 7}],3.4.4
47662604,15643,T4,dropdown_reducer,[{'12': 7}],3.4.4
47662604,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 7}],3.4.4
47662605,15643,T1,dropdown_reducer,"[{'118375e6f8e7': 4, 'cd638da74b4e3': 1}]",3.4.4
47662605,15643,T3,dropdown_reducer,[{'10': 5}],3.4.4
47662605,15643,T4,dropdown_reducer,[{'12': 5}],3.4.4
47662605,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47662607,15643,T1,dropdown_reducer,[{'118375e6f8e7': 6}],3.4.4
47662607,15643,T3,dropdown_reducer,[{'3': 6}],3.4.4
47662607,15643,T4,dropdown_reducer,[{'12': 6}],3.4.4
47662607,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 6}],3.4.4
47662608,15643,T1,dropdown_reducer,"[{'5bd2fbcf507d4': 8, 'None': 1}]",3.4.4
47662608,15643,T3,dropdown_reducer,[{'15': 9}],3.4.4
47662608,15643,T4,dropdown_reducer,[{'10': 9}],3.4.4
47662608,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 9}],3.4.4
47662610,15643,T1,dropdown_reducer,[{'118375e6f8e7': 5}],3.4.4
47662610,15643,T3,dropdown_reducer,[{'15': 5}],3.4.4
47662610,15643,T4,dropdown_reducer,[{'10': 5}],3.4.4
47662610,15643,T8,dropdown_reducer,[{'34d4c94d85019': 5}],3.4.4
47662611,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 4}],3.4.4
47662611,15643,T3,dropdown_reducer,[{'8': 4}],3.4.4
47662611,15643,T4,dropdown_reducer,[{'10': 4}],3.4.4
47662611,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47662613,15643,T1,dropdown_reducer,[{'118375e6f8e7': 5}],3.4.4
47662613,15643,T3,dropdown_reducer,[{'1': 5}],3.4.4
47662613,15643,T4,dropdown_reducer,[{'10': 5}],3.4.4
47662613,15643,T8,dropdown_reducer,[{'34d4c94d85019': 5}],3.4.4
47662615,15643,T1,dropdown_reducer,"[{'5bd2fbcf507d4': 4, '118375e6f8e7': 1}]",3.4.4
47662615,15643,T3,dropdown_reducer,[{'24': 5}],3.4.4
47662615,15643,T4,dropdown_reducer,[{'9': 5}],3.4.4
47662615,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47662616,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 3}],3.4.4
47662616,15643,T3,dropdown_reducer,"[{'24': 2, '4': 1}]",3.4.4
47662616,15643,T4,dropdown_reducer,"[{'9': 2, '2': 1}]",3.4.4
47662616,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 3}],3.4.4
47662617,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 2}],3.4.4
47662617,15643,T3,dropdown_reducer,[{'24': 2}],3.4.4
47662617,15643,T4,dropdown_reducer,[{'9': 2}],3.4.4
47662617,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 2}],3.4.4
47662618,15643,T1,dropdown_reducer,[{'118375e6f8e7': 5}],3.4.4
47662618,15643,T3,dropdown_reducer,[{'24': 5}],3.4.4
47662618,15643,T4,dropdown_reducer,[{'9': 5}],3.4.4
47662618,15643,T8,dropdown_reducer,[{'34d4c94d85019': 5}],3.4.4
47662620,15643,T1,dropdown_reducer,[{'118375e6f8e7': 5}],3.4.4
47662620,15643,T3,dropdown_reducer,[{'27': 5}],3.4.4
47662620,15643,T4,dropdown_reducer,[{'8': 5}],3.4.4
47662620,15643,T8,dropdown_reducer,[{'34d4c94d85019': 5}],3.4.4
47662621,15643,T1,dropdown_reducer,[{'d9896e65faee5': 4}],3.4.4
47662621,15643,T3,dropdown_reducer,[{'27': 4}],3.4.4
47662621,15643,T4,dropdown_reducer,[{'8': 4}],3.4.4
47662621,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47662622,15643,T1,dropdown_reducer,[{'d9896e65faee5': 5}],3.4.4
47662622,15643,T3,dropdown_reducer,[{'27': 5}],3.4.4
47662622,15643,T4,dropdown_reducer,[{'8': 5}],3.4.4
47662622,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47662624,15643,T1,dropdown_reducer,[{'118375e6f8e7': 4}],3.4.4
47662624,15643,T3,dropdown_reducer,[{'13': 4}],3.4.4
47662624,15643,T4,dropdown_reducer,[{'8': 4}],3.4.4
47662624,15643,T8,dropdown_reducer,[{'34d4c94d85019': 4}],3.4.4
47662625,15643,T1,dropdown_reducer,"[{'d9896e65faee5': 4, '5bd2fbcf507d4': 2}]",3.4.4
47662625,15643,T3,dropdown_reducer,[{'30': 6}],3.4.4
47662625,15643,T4,dropdown_reducer,[{'7': 6}],3.4.4
47662625,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 6}],3.4.4
47662627,15643,T1,dropdown_reducer,[{'118375e6f8e7': 5}],3.4.4
47662627,15643,T3,dropdown_reducer,[{'30': 5}],3.4.4
47662627,15643,T4,dropdown_reducer,[{'7': 5}],3.4.4
47662627,15643,T8,dropdown_reducer,[{'34d4c94d85019': 5}],3.4.4
47662628,15643,T1,dropdown_reducer,[{'118375e6f8e7': 4}],3.4.4
47662628,15643,T3,dropdown_reducer,[{'23': 4}],3.4.4
47662628,15643,T4,dropdown_reducer,[{'7': 4}],3.4.4
47662628,15643,T8,dropdown_reducer,[{'34d4c94d85019': 4}],3.4.4
47662630,15643,T1,dropdown_reducer,[{'d9896e65faee5': 6}],3.4.4
47662630,15643,T3,dropdown_reducer,[{'16': 6}],3.4.4
47662630,15643,T4,dropdown_reducer,[{'7': 6}],3.4.4
47662630,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 6}],3.4.4
47662632,15643,T1,dropdown_reducer,[{'118375e6f8e7': 8}],3.4.4
47662632,15643,T3,dropdown_reducer,[{'16': 8}],3.4.4
47662632,15643,T4,dropdown_reducer,[{'7': 8}],3.4.4
47662632,15643,T8,dropdown_reducer,[{'34d4c94d85019': 8}],3.4.4
47662634,15643,T1,dropdown_reducer,[{'cd638da74b4e3': 3}],3.4.4
47662634,15643,T3,dropdown_reducer,[{'9': 3}],3.4.4
47662634,15643,T4,dropdown_reducer,[{'7': 3}],3.4.4
